ticker,data_field,01/01/2010,02/01/2010,03/01/2010,04/01/2010,05/01/2010,06/01/2010,07/01/2010,08/01/2010,09/01/2010,10/01/2010,11/01/2010,12/01/2010,01/01/2011,02/01/2011,03/01/2011,04/01/2011,05/01/2011,06/01/2011,07/01/2011,08/01/2011,09/01/2011,10/01/2011,11/01/2011,12/01/2011,01/01/2012,02/01/2012,03/01/2012,04/01/2012,05/01/2012,06/01/2012,07/01/2012,08/01/2012,09/01/2012,10/01/2012,11/01/2012,12/01/2012,01/01/2013,02/01/2013,03/01/2013,04/01/2013,05/01/2013,06/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,12/01/2013,01/01/2014,02/01/2014,03/01/2014,04/01/2014,05/01/2014,06/01/2014,07/01/2014,08/01/2014,09/01/2014,10/01/2014,11/01/2014,12/01/2014,01/01/2015,02/01/2015,03/01/2015,04/01/2015,05/01/2015,06/01/2015,07/01/2015,08/01/2015,09/01/2015,10/01/2015,11/01/2015,12/01/2015,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,01/01/2018,02/01/2018,03/01/2018,04/01/2018
VOX US Equity,FUND_TOTAL_ASSETS,187.9454,189.5074,213.5883,220.4721,200.5973,207.1266,231.8502,240.9497,307.4673,311.4576,302.4739,315.2789,316.6651,325.1809,356.298,392.3706,428.1058,428.2021,390.0029,390.8055,363.8021,385.4231,399.0961,373.1029,399.6666,424.1308,436.0727,376.3279,384.8148,428.1275,524.8582,524.3359,555.0438,540.8704,484.9398,462.0846,411.1861,422.4144,475.3618,625.9579,594.6448,528.6786,551.1525,510.8261,525.0334,595.8228,595.37,569.2116,586.0208,582.1585,620.4794,666.6338,718.9934,712.4442,729.7137,743.2391,749.1371,811.3673,818.7463,822.2141,863.7847,962.9954,955.6902,1002.1269,1022.6333,926.4251,931.667,795.091,775.1416,859.2448,861.8506,867.7724,1009.9658,1184.4251,1375.3476,1483.6789,1482.6421,1555.1876,1793.2288,1483.3058,1452.3389,1363.7237,1356.5166,1483.6948,1509.2759,1445.0761,1393.7345,1441.4871,1349.6945,1291.9606,1346.9362,1388.1252,1329.3882,1311.4853,1320.7955,1097.4153,1116.2588,1063.2725,959.9487,925.9035
FCOM US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4343,20.0906,23.1179,25.0185,17.4004,19.4258,20.6779,64.4194,65.5734,67.4469,71.4761,74.1508,77.5544,86.9469,83.7883,83.7806,98.7223,93.9596,95.3027,88.2969,84.9422,81.9241,70.0905,32.4034,60.7965,70.9325,69.3644,88.0152,136.5121,152.4331,164.3239,164.0409,164.7005,174.9398,158.7251,155.3024,146.2909,114.0504,131.5445,144.9503,133.1164,130.0953,140.9287,114.7251,111.6926,115.8178,114.5084,114.6527,114.7559,126.0167,118.8967,126.6748,116.8149,109.6874,115.1499
QQQJ US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUGO US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IETC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5838,4.827
RZG US Equity,FUND_TOTAL_ASSETS,12.6008,18.6736,20.0363,23.0792,17.7978,14.8556,15.6765,14.5896,16.4441,17.3292,18.2404,26.2999,26.2628,32.5724,33.6795,35.1881,35.0875,34.4562,116.8241,51.6946,36.7001,32.3814,47.4191,55.099,71.2143,72.7788,82.7877,79.3878,67.3403,70.609,69.1471,71.2942,78.6798,73.359,70.5168,72.5844,77.0042,77.1386,80.0741,72.7171,77.0515,76.6127,78.5469,77.8138,86.2183,107.6293,114.6674,119.6709,113.6781,110.7991,114.1537,110.9726,110.7221,117.9801,98.9465,103.4111,98.2939,104.7233,101.9882,104.8353,99.9355,111.2191,123.6948,142.2493,158.9309,188.7162,209.3638,212.4551,209.7871,225.9331,256.8744,238.4177,192.9681,178.7312,189.1142,170.0099,172.6326,168.6538,169.9172,171.5763,169.0183,152.9092,168.1366,174.1081,175.2059,178.6548,180.4951,178.9595,178.5867,185.1099,200.012,202.3492,225.2432,238.9028,239.4198,243.9501,253.423,240.8536,246.6567,263.1789
ATFV US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOT US Equity,FUND_TOTAL_ASSETS,614.3668,653.1993,720.3983,754.5326,701.3131,653.5468,690.174,653.6081,759.3684,839.2566,913.4548,1029.5133,1116.0807,1237.6136,1276.445,1329.7258,1353.3781,1322.9536,1323.1236,1181.4469,1041.4958,1137.456,1195.4284,1095.4841,1189.772,1216.1348,1322.3755,1322.6745,1196.7314,1183.7334,1149.3802,1132.0173,1183.2947,1156.5306,1165.3018,1200.0444,1350.9681,1394.5098,1465.3178,1498.3407,1558.1964,1549.1813,1663.6831,1646.4034,1738.9682,1837.5283,1892.6898,1895.8418,1874.0184,2035.6976,2048.1343,2077.5965,2137.2443,2228.531,2201.1324,2335.0829,2276.0115,2452.5004,2680.249,2715.9788,2803.8547,3065.4476,3343.3003,3498.5978,3541.5464,3540.285,3669.6953,3392.7566,3205.9158,3351.8401,3374.9783,3301.8492,2990.6624,3030.2649,3242.0215,3225.6226,3305.296,3264.3289,3442.0024,3437.3077,3472.4843,3339.7153,3512.7183,3575.8114,3797.3548,3992.4928,4039.3117,4178.7489,4331.6329,4447.6461,4644.5995,4727.581,4859.498,4953.3559,5129.2454,5133.1217,5421.4531,5167.2786,5173.0069,5184.8948
IWP US Equity,FUND_TOTAL_ASSETS,2721.0188,2898.8194,3239.6739,3400.1535,3059.2644,2707.6053,2711.2296,2431.4026,2758.4946,2909.8786,2983.241,3161.2273,3223.5447,3464.4119,3441.1494,3602.9073,3533.1648,3418.0689,3321.0526,3094.1041,2720.1881,2967.7963,2882.7279,2896.8661,3067.8657,3422.9958,3431.9696,3447.1666,3070.8975,3153.7046,3158.1454,3228.6936,3296.07,3166.117,3220.4035,3289.1505,3434.02,3468.525,3592.346,3623.501,3656.19,3636.622,3955.9925,3992.1805,4240.7225,4471.7075,4553.4335,4765.775,4690.6935,4905.1365,4862.2695,4642.1246,4749.601,4857.1221,4776.0779,5141.6188,4924.6277,5155.2093,5675.4962,5760.4608,5740.431,6208.0307,6442.2889,6221.1026,6328.3804,6230.472,6369.4113,5900.6629,5774.9954,6137.4168,6230.1526,6262.3611,5711.6319,5795.8946,6059.7069,6064.6029,6120.721,6128.0601,6418.3611,6432.5422,6517.2879,6256.3188,6615.1198,6751.6486,6935.4696,7164.8631,7240.1058,7356.7271,7702.9997,7545.6256,7690.9239,7550.5769,7710.7789,8146.1571,8434.9889,8469.2904,8781.0256,8503.9214,8561.7408,8400.3285
TINY US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MID US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AQGX US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9736,1.2295,3.4983,5.764,10.8991,15.9941,15.7379,18.2829,20.5879,22.3703,25.0704,27.4827,28.2229,36.3463,36.4544,40.9049,49.2482,53.7074,56.2088,60.5416,62.7593,66.6084,56.8654,54.7721,55.7936,56.7608,55.4363,51.1451,51.9972,55.1498,52.9228,53.0743,55.2372,56.5986,53.5144,53.1772,47.9131,47.4849,46.9099,52.1683,61.4454,63.7389,64.5181,65.6934,65.156,70.4781,69.233,68.5866,83.3718,84.317,84.4379,98.5166,91.8821,94.4252,94.363
RCD US Equity,FUND_TOTAL_ASSETS,17.9979,18.9398,34.8474,41.2622,34.1888,26.728,24.9704,23.4629,24.5472,25.4249,26.2176,27.4658,27.2451,24.0966,24.0465,25.0999,25.0876,27.3454,29.3574,22.779,20.7654,19.0816,25.8876,25.9524,45.1188,58.1399,62.8991,60.5272,51.3667,41.8402,46.3609,43.212,44.4128,41.3142,42.3442,42.4632,45.3574,45.5603,47.7826,52.7835,61.2301,64.6209,75.5586,70.3589,73.1487,125.497,141.3211,156.547,150.3532,105.3589,102.2958,88.8927,86.9786,88.9048,87.6009,104.0493,108.4201,86.8971,91.9638,114.8981,132.4649,174.0851,201.0347,197.044,194.3373,203.3384,217.03,195.3133,168.8308,176.0011,176.6345,152.5169,104.9819,91.3406,97.6958,90.845,89.7508,83.9563,80.3348,79.5773,78.2479,68.3231,81.2758,92.7934,85.8571,82.1928,83.3697,88.8923,83.0187,83.4151,83.6666,77.1606,79.1095,72.9651,73.2392,74.8465,89.448,90.5939,88.28,84.2788
TMFX US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVIP US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1001,29.6359,30.7589,24.9656,29.6161,32.6235,28.4959,31.1296,34.9686,45.4095,51.0676,57.7659,62.9712,74.0603,84.8805,82.7452,82.8667,84.2921
LRGE US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5357,2.5726,2.631,2.664,2.7162,2.7717,2.8799,2.9237,3.1308,4.5449,4.4518,4.571
JHMT US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4841,13.7756,16.6714,17.1489,17.4734,17.9034,18.9319,18.1037,19.2482,18.8036,20.2796,26.8529,27.4806,27.097,32.2769,29.1924,32.136,36.9733,39.5227,42.1229,45.6942,46.1212,49.4357,50.781,53.7249,55.2686,63.9665,63.6073,68.5301,62.1521,62.7887,63.0177
JHMC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4359,13.2194,16.9973,16.1141,14.3824,14.8466,15.5105,15.3389,15.217,16.2008,17.0456,24.5658,25.6883,25.1001,26.5294,25.9748,26.7287,28.4925,28.9829,30.8493,30.8668,30.6655,30.8914,31.75,32.4938,33.9585,35.9093,41.184,52.098,48.1356,47.1067,46.591
BTEC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0971,6.5505,5.6095,6.0739,5.7448,6.1788,6.7151,6.7017,8.2004,6.4297,7.1401,7.1555,7.5549,7.6592,8.993,46.4611,48.4676,53.8079,52.1402,53.4974,59.6458
PILL US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6191,1.3494,4.7087,3.7939,3.5367,3.3397
QQC US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWLG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PKB US Equity,FUND_TOTAL_ASSETS,51.75,45.318,48.356,50.112,44.872,37.386,38.144,33.09,35.9163,34.314,35.3115,42.537,43.8425,46.954,47.454,40.2135,38.36,31.656,29.88,24.5745,21.328,24.8755,25.241,25.757,27.72,28.602,33.1115,30.5945,26.3109,28.3515,28.0645,28.743,39.325,45.2375,60.588,65.93,84.285,91.18,113.008,104.145,110.526,99.799,103.32,95.35,98.7945,93.645,95.49,100.665,100.648,114.147,123.66,123.704,121.52,124.8643,116.9124,118.8777,108.8547,69.1386,57.4551,53.8808,51.982,57.9989,56.6746,55.1774,54.8393,53.1649,54.7509,54.1297,56.1913,60.1542,66.7704,65.3641,58.3748,53.4919,59.8888,60.2001,69.2292,66.3006,67.9908,69.4404,80.0696,80.0117,197.3078,248.2128,268.6163,351.2249,303.5089,317.9951,382.9417,316.0732,311.3159,286.4684,336.4781,381.4104,386.6556,384.5297,386.7402,326.6595,306.3262,282.0259
QQQN US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGV US Equity,FUND_TOTAL_ASSETS,302.7071,287.8823,308.2354,307.6956,275.805,249.5084,264.5451,267.0518,318.6259,340.4898,349.4545,385.1324,453.2551,525.4041,548.1566,605.4615,655.5546,614.5969,585.1266,510.5904,476.3234,564.2209,543.8267,492.4028,509.2026,523.3797,546.3035,623.1821,549.8903,618.5606,599.5299,623.4555,633.5165,616.284,630.17,640.5665,673.771,699.8365,718.1865,698.845,761.244,724.413,729.534,796.824,850.076,915.48,966.411,1018.288,1190.305,1295.866,1298.7,1288.5183,1110.984,1143.866,975.184,945.5613,1050.2788,1125.0728,1232.5164,1216.0935,1164.1306,1267.8129,1196.5992,1201.9928,1281.7038,1202.1941,1080.638,865.9753,890.3016,1054.3331,1012.7601,1057.6999,855.2839,701.9911,709.6794,722.8824,764.6461,799.1441,711.0537,714.7087,721.1119,803.8577,771.5239,680.0915,709.0326,804.2026,815.6304,901.408,1170.4309,1026.4939,1087.466,1039.5303,1104.1818,1141.825,1184.3389,1081.6311,1267.1867,1286.2515,1357.5682,1554.0185
AMOM US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVDG US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IYC US Equity,FUND_TOTAL_ASSETS,146.3011,153.2895,170.7443,196.1094,216.7998,196.3919,209.3622,170.5846,171.0338,195.7161,199.9928,209.6195,202.8987,212.4354,204.722,209.6403,217.4047,247.9171,254.5052,225.6656,185.4886,218.7484,218.8281,260.3559,280.6196,284.2182,307.8539,315.6407,302.9873,296.7549,289.4464,303.3489,315.9805,315.869,345.151,334.257,359.697,344.1,361.12,379.962,388.588,394.4325,443.948,433.509,439.48,473.099,513.721,535.744,510.048,499.446,469.287,421.6937,427.175,444.6616,439.8057,445.0621,504.0046,459.7098,542.8614,750.3348,809.2281,931.5027,1009.0324,1055.2716,1073.0241,1066.297,1089.613,1037.1116,949.6188,1049.9929,1047.6225,1077.8457,986.6698,958.9806,991.2823,959.8874,934.3119,868.9569,903.0608,884.2691,882.4146,819.4066,837.8892,920.9165,793.8604,804.1621,796.5451,669.2327,778.8641,910.6958,726.0543,686.4311,689.2819,644.0328,674.4851,770.5092,859.0892,823.4046,810.8074,741.6833
UYM US Equity,FUND_TOTAL_ASSETS,359.2485,386.5215,389.325,378.42,315.1005,272.2073,316.917,280.032,281.748,283.86,303.8768,368.3333,365.1323,380.16,398.2875,411.0368,350.235,345.048,297.3,270.7425,176.9558,257.8988,253.17,223.9673,245.6385,226.7843,206.82,203.31,162.108,173.502,160.5803,168.453,168.72,164.832,161.784,157.3628,157.14,137.4,133.3155,128.409,123.8265,103.11,115.29,111.9105,109.6725,111.8948,117.963,120.4335,108.8258,119.664,114.1425,115.6722,117.6675,117.7452,152.0993,116.4403,101.8545,91.0098,91.9346,83.46,78.0157,90.4558,74.7155,82.1893,79.0078,70.1072,58.7798,51.4864,41.8433,53.6463,53.5554,45.9526,38.012,43.2471,48.8487,54.8339,53.4233,52.2025,55.8543,53.2765,52.0425,48.9317,55.9719,55.2844,58.8163,62.3241,63.3548,59.3463,55.1763,55.3287,56.4163,57.5855,61.9322,64.7166,69.0554,68.3045,85.4622,67.3851,58.0359,59.3006
PSCD US Equity,FUND_TOTAL_ASSETS,,,,2.678,2.525,7.7245,5.92,26.375,30.1479,31.2,36.4365,40.542,40.185,51.467,48.212,55.936,58.0125,52.992,57.96,43.296,40.171,43.456,42.656,43.296,52.812,59.9625,62.3415,63.46,60.1418,58.9485,57.399,60.762,62.719,61.142,62.149,63.004,67.051,64.972,67.9875,72.39,78.819,78.585,88.893,87.234,94.2775,102.195,110.814,119.805,117.234,115.752,115.824,111.552,109.1575,112.5624,105.2758,109.4629,103.8379,92.1476,93.1227,93.9964,92.6082,116.9684,125.0487,122.1299,124.3425,134.0298,124.7579,119.2743,112.6096,115.9733,110.7919,103.0584,83.3292,82.3718,88.0089,81.638,78.4702,76.4283,80.9652,76.2531,75.3844,74.2353,82.4889,65.5126,61.2806,61.7769,63.1893,62.3496,61.1868,62.6036,62.4871,59.6872,64.7866,66.5426,68.5694,72.8484,73.6006,70.0153,71.4428,69.4053
XLY US Equity,FUND_TOTAL_ASSETS,1481.815,1620.0785,1999.0428,2386.3547,1983.4363,1526.6156,1851.2189,1697.179,1722.0183,1841.9884,2288.9756,2519.3766,2138.7466,2162.345,2233.2241,2352.2631,2355.4266,2760.8558,2401.0882,1892.1313,1728.4634,2166.8575,2169.4765,2517.0135,2735.3811,3073.1774,3253.1413,3422.2574,3163.7688,3336.9254,3259.1127,3207.5737,3343.9486,3302.0245,3675.6618,3615.8215,4041.6801,4062.2233,4359.7684,4653.7784,5579.3369,5989.6252,7080.869,6016.3268,6794.1885,7019.5487,7589.8679,7521.5655,5830.3146,5408.7835,5736.7961,4959.7435,5175.5049,5117.0333,5556.4546,6558.3514,6627.9709,6383.0858,7062.2452,9666.3408,8714.2647,9170.8311,11052.8059,10885.4848,10270.5826,10317.45,11561.5006,9827.4107,10191.0459,11604.7648,11882.0329,11154.503,10189.5911,10267.2359,10841.3306,10444.5373,10371.1083,9746.0543,10349.0077,9939.526,9530.3643,9125.832,10903.4879,10842.8782,11871.6542,12286.4096,12165.1406,12396.732,12784.4887,12304.8325,12921.8832,11652.6214,11518.6855,11576.253,12910.3662,12907.4051,13263.5029,13298.4875,12833.0459,13072.4753
TECB US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPX US Equity,FUND_TOTAL_ASSETS,10.689,10.8841,11.661,10.7793,9.7826,9.4105,9.9754,9.5868,11.7408,14.3489,14.5116,15.2819,15.5134,17.3917,18.9929,19.7961,21.0789,20.6199,19.809,16.4733,15.0358,16.9244,16.8951,15.5934,15.3088,16.7186,17.2347,18.4866,17.2511,17.6345,19.0641,19.6614,20.2853,20.0474,21.2915,24.659,50.0082,59.0146,68.6547,73.2189,80.2979,82.5204,97.9768,121.0424,160.6087,240.5454,296.9168,351.3696,383.9264,487.6736,509.7188,476.6749,466.1834,486.0938,475.8865,519.5953,533.5271,518.1316,536.8377,535.9344,530.972,583.5315,610.6934,667.1483,716.2023,774.2799,859.9106,833.4132,752.5095,799.7028,821.3273,789.6537,639.0204,579.1289,590.8198,585.192,590.041,560.9784,580.5766,577.5451,578.7083,564.9299,603.8373,614.0039,650.1295,668.8101,697.3306,733.4997,765.7878,840.8486,857.4041,867.2696,865.0831,895.4166,958.8327,981.6996,1068.5696,1055.5641,1054.6149,1065.7851
NUGT US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,3.9259,4.4978,12.8385,14.6743,17.5603,35.5902,31.1346,75.3028,82.6579,78.7102,109.0744,132.2409,90.5629,107.8444,141.7403,152.4168,160.1189,203.26,219.5856,253.3774,290.2185,374.9514,393.2546,439.1811,464.1895,432.4513,405.8966,478.8221,330.9986,331.8815,406.0431,557.3552,652.0948,667.1706,635.5976,712.801,642.35,683.4929,722.8671,679.8055,735.0081,726.113,880.1621,685.5818,797.6339,697.8239,512.0391,586.3972,687.0751,924.6028,864.7843,736.3964,799.9884,791.8658,879.2853,584.1947,643.5708,629.4771,605.0979,650.6428,642.7718,670.9494,1052.6831,945.4213,1531.7102,1218.1118,1530.1986,1880.3474,1388.4004,1636.418,1596.3374,1168.9652,1468.2166,1861.1186,1609.5649,1746.2714,1714.3405,1514.5771,1325.6262,1391.2593,1501.239,1253.1234,1326.1073,1208.5279,1319.2564,1206.4622,1125.2124,1312.6857,1181.5486
IGM US Equity,FUND_TOTAL_ASSETS,402.7093,417.3981,454.6588,459.4856,407.2408,365.2094,384.8592,354.3799,390.8655,412.1074,398.4129,450.8509,461.9703,491.8568,453.3566,470.4569,449.9818,415.8181,415.2231,371.5354,351.2991,389.6393,375.8644,365.2011,387.3639,410.3715,435.567,443.5881,401.7233,466.2023,479.902,518.0349,547.549,519.294,493.728,455.5575,470.809,478.1025,504.7785,507.1415,549.504,563.692,585.427,575.625,610.317,634.5675,653.752,689.997,684.84,714.1625,691.676,676.5447,696.075,704.7013,716.3391,750.7773,747.6793,741.9422,785.2941,774.3336,716.7111,781.7251,752.568,770.9745,802.789,771.6454,823.4971,799.1788,788.0786,886.6217,959.8552,956.4304,888.7854,813.7924,862.9832,840.721,806.8596,775.2021,873.7731,916.3346,983.3202,982.9129,970.5843,1002.6269,1064.3742,1104.3214,1120.9324,1143.0084,1223.3054,1185.5371,1236.4257,1262.5338,1211.2842,1310.7377,1343.104,1239.5261,1394.8153,1465.3368,1462.7611,1437.9188
XSW US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,4.881,5.5194,8.5074,8.4875,15.0578,21.9264,22.7194,22.4912,17.1444,18.4981,17.731,16.057,16.2868,15.8434,15.6606,12.8468,13.4111,13.5051,13.8187,13.7692,14.5576,14.7487,16.1989,20.0243,21.4352,25.4799,30.5641,31.3172,30.181,32.2944,35.8162,32.9059,32.9678,31.4436,29.7826,31.4362,25.4208,27.3724,27.6901,28.0411,27.4441,30.0256,29.6004,35.2246,46.1489,51.2758,56.015,51.4803,51.5853,53.4778,52.7065,49.028,45.2103,45.9231,45.4633,46.2531,46.3324,45.6341,48.5173,49.5639,49.8303,47.9778,51.2711,52.2971,53.2141,55.2503,55.8759,56.6176,59.3554,59.4497,60.8016,51.8407,52.642,54.9182,55.7895,55.3632,63.2969,63.9458,64.0927,65.6981
PBS US Equity,FUND_TOTAL_ASSETS,78.798,96.143,109.032,125.856,108.274,96.922,84.98,71.788,79.9338,81.375,80.5035,84.095,83.7925,125.73,150.183,157.661,162.645,158.97,146.45,130.414,112.896,115.045,113.5455,123.981,119.2725,135.975,146.101,138.012,122.2253,128.8875,136.591,135.6885,153.18,151.497,88.074,84.4865,86.229,114.681,130.2735,150.825,161.148,169.776,221.5865,224.231,242.008,263.457,289.225,326.2175,309.3675,321.003,295.596,171.432,164.696,168.4193,172.4506,172.2615,150.5878,168.6278,168.8494,142.0459,131.2194,143.9351,144.4591,145.6683,134.0081,148.0099,162.0658,123.4833,120.8533,133.3313,139.0043,120.1484,99.6346,90.8489,88.9682,90.4594,93.4746,87.2839,85.0137,79.231,80.283,81.2256,82.9694,84.0737,107.3371,179.1768,148.4985,148.2304,161.6786,97.2847,105.6605,99.997,79.4106,74.7098,48.5529,49.1107,50.5123,56.3631,51.4134,48.0805
VCR US Equity,FUND_TOTAL_ASSETS,195.8539,212.3944,261.7253,300.4709,268.7654,237.0997,245.9746,234.3281,252.4946,288.6672,315.8759,362.6613,359.5026,385.6949,385.4969,387.5504,387.0151,379.1424,378.8173,331.7287,300.9928,352.4648,348.0093,346.1897,381.8444,422.8345,491.1714,523.3983,499.7946,499.8315,464.1281,530.5022,554.6317,542.3106,572.7881,584.8604,659.4741,696.181,3019.0795,769.6275,831.9738,864.5664,1017.4964,1018.1699,1096.8202,1204.33,1300.2678,1373.5393,1386.783,1443.5355,1271.1549,1175.8313,1172.4827,1169.7685,1146.6596,1297.9537,1259.4985,1202.7601,1305.1276,1554.2934,1461.8949,1636.6617,1912.0849,1946.6293,1952.9829,1987.8006,2032.1958,1842.2519,1796.7306,2094.8363,2043.1176,1997.6349,1819.638,1769.5493,1857.8509,1832.3614,1807.1317,1762.0551,1947.2304,1925.5086,1927.2851,1858.0949,1929.0382,2041.2213,2113.1739,2126.3291,2146.269,2219.5279,2283.3949,2239.7936,2249.0687,2197.7542,2173.0343,2182.8085,2275.6593,2393.5454,2662.1401,2612.1567,2652.9237,2680.215
FDIS US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.432,25.1275,35.087,38.175,36.558,39.525,38.8168,71.55,75.9398,75.7412,77.6856,150.4591,77.1394,90.174,229.1335,157.1084,179.1684,299.0443,299.2547,300.4109,310.3237,299.7939,294.2447,238.7551,285.8348,312.8673,319.0003,251.6723,201.455,257.6886,249.7969,238.4644,222.6607,262.3232,251.4888,247.0598,210.2611,227.6418,234.8306,238.8157,263.3724,263.2993,280.3317,302.1948,303.692,293.9127,288.9512,281.6931,289.9249,313.8061,353.5591,480.6528,491.3726,486.8043,475.9297
BOSS US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2748,2.2697,3.0924,2.3301,2.376,3.2045,3.2456,2.4564,2.5173,2.612,3.4444,3.6813,3.6342,3.6375,3.6247
PFUT US Equity,FUND_TOTAL_ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
