"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1965-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","62.4","0","61.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","4",",0","","","","","1","","7.8",",0,07,","0",",,0,31,+","0",",,0,31,+","17.8",",,0,02,","34.4",",0,26,","","","2768.3","0","37.8",",0","40.2",",,,0","73.5",",X","0",",,,0","19.10",",0","24.95",",,,0","13.25",",,,0","19746",",X","","","","","","","","","270",",X","","","","","","","","","","","10.7",",X"
"USW00094728","1965-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","164.6","0","102.2",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","","","","","5","","11.1",",0,04,+","0",",,0,30,+","0",",,0,30,+","11.9",",,0,01,","35.0",",0,29,","","","2786.0","0","17.7",",0","32.4",",,,0","70.2",",X","0",",,,0","21.15",",0","26.56",",,,0","15.74",",,,0","18948",",X","","","","","","","","","315",",X","","","","","","","","","","","11.2",",X"
"USW00094728","1965-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","324.8","0","160.2",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","","","","","4","","14.4",",0,20,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,11,","33.9",",0,14,","","","0.0","0","0.0",",0","33.8",",,,0","68.7",",X","0",",,,0","23.50",",0","28.48",",,,0","18.52",",,,0","18888",",X","","","","","","","","","135",",X","","","","","","","","","","","8.9",",X"
"USW00094728","1965-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","472.8","0","148.0",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","4","","10.0",",0,30,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,26,","32.8",",0,27,","","","7.8","0","7.8",",0","69.3",",,,0","65.0",",X","0",",,,0","22.85",",0","27.66",",,,0","18.05",",,,0","16650",",X","","","","","","","","","315",",X","","","","","","","","","","","12.5",",X"
"USW00094728","1965-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","545.8","0","73.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","1",",0","","","","","1","","6.7",",0,28,","0",",,0,30,+","0",",,0,30,+","21.8",",,0,24,","33.3",",0,10,","","","40.0","0","32.2",",0","43.2",",,,0","55.4",",X","0",",,,0","19.70",",0","23.96",",,,0","15.43",",,,0","12450",",X","","","","","","","","","360",",X","","","","","","","","","","","10.3",",X"
"USW00094728","1965-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","550.5","0","4.7",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","","","","","1","","0.0",",0,29,","0",",,0,31,+","0",",T,0,28,","29.2",",,0,07,","27.2",",0,19,","","","177.5","0","137.5",",0","54.9",",,,0","69.4",",X","0",",T,,0","14.05",",0","18.89",",,,0","9.21",",,,0","14304",",X","","","","","","","","","270",",X","","","","","","","","","","","14.3",",X"
"USW00094728","1965-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","550.5","0","0.0",",0","12",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","2",",0","0",",0","","","","","","","-0.6",",0,30,+","0",",,0,30,+","0",",,0,30,+","13.0",",,0,22,","21.7",",0,04,","","","481.7","0","304.2",",0","37.2",",,,0","50.4",",X","0",",,,0","8.19",",0","11.76",",,,0","4.63",",,,0","9054",",X","","","","","","","","","315",",X","","","","","","","","","","","14.8",",X"
"USW00094728","1965-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","550.5","0","0.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","-7.8",",0,27,","0",",T,0,28,","0",",T,0,28,","18.8",",,0,13,","17.2",",0,31,","","","904.3","0","422.6",",0","43.7",",,,0","42.5",",X","0",",T,,0","4.70",",0","7.93",",,,0","1.47",",,,0","7386",",X","","","","","","","","","315",",X","","","","","","","","","","","11.2",",X"
"USW00094728","1966-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","9",",0","4",",0","0",",0","22",",0","9",",0","0",",0","0",",0","","","","","","","-13.3",",0,28,","178",",,0,31,","147",",,0,30,","18.3",",,0,23,","16.7",",0,01,","","","1469.1","0","564.8",",0","66.8",",,,0","50.3",",X","294",",,,0","0.11",",0","3.70",",,,0","-3.47",",,,0","9084",",X","","","","","","","","","360",",X","","","","","","","","","","","17.9",",X"
"USW00094728","1966-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","8",",0","6",",0","1",",0","13",",0","3",",0","0",",0","21",",0","3",",0","0",",0","0",",0","","","","","","","-13.3",",0,20,","203",",,0,02,","114",",,0,25,","61.5",",,0,13,","14.4",",0,12,","","","1935.0","0","465.9",",0","126.1",",,,0","50.0",",X","249",",,,0","1.69",",0","5.16",",,,0","-1.78",",,,0","8964",",X","","","","","","","","","315",",X","","","","","","","","","","","13.4",",X"
"USW00094728","1966-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","","","","","1","","-4.4",",0,28,","0",",,0,31,+","0",",T,0,06,","8.1",",,0,24,","19.4",",0,18,","","","2320.0","0","385.0",",0","24.0",",,,0","60.4",",X","0",",T,,0","5.91",",0","10.11",",,,0","1.72",",,,0","13446",",X","","","","","","","","","315",",X","","","","","","","","","","","15.2",",X"
"USW00094728","1966-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","","","","","","","1.1",",0,01,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,30,","22.8",",0,26,+","","","2575.6","0","255.6",",0","68.4",",,,0","43.3",",X","0",",,,0","9.81",",0","14.18",",,,0","5.45",",,,0","10320",",X","","","","","","","","","45",",X","","","","","","","","","","","12.5",",X"
"USW00094728","1966-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","35.8","0","35.8",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","","","","","4","","2.2",",0,10,","0",",,0,31,+","0",",,0,31,+","50.0",",,0,19,","29.4",",0,23,+","","","2670.9","0","95.3",",0","108.1",",,,0","54.9",",X","0",",,,0","16.41",",0","21.35",",,,0","11.48",",,,0","14766",",X","","","","","","","","","315",",X","","","","","","","","","","","12.1",",X"
"USW00094728","1966-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","214.5","0","178.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","","","","","3","","11.1",",0,02,+","0",",,0,30,+","0",",,0,30,+","15.2",",,0,10,","38.3",",0,27,","","","2676.5","0","5.6",",0","29.7",",,,0","71.8",",X","0",",,,0","24.10",",0","29.79",",,,0","18.42",",,,0","19500",",X","","","","","","","","","45",",X","","","","","","","","","","","9.8",",X"
"USW00094728","1966-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","466.8","0","252.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","3","","16.1",",0,21,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,19,","39.4",",0,03,","","","0.0","0","0.0",",0","31.7",",,,0","81.2",",X","0",",,,0","26.47",",0","32.36",",,,0","20.59",",,,0","22368",",X","","","","","","","","","360",",X","","","","","","","","","","","11.6",",X"
"USW00094728","1966-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","670.9","0","204.1",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","4","","16.1",",0,15,+","0",",,0,31,+","0",",,0,31,+","16.0",",,0,16,","34.4",",0,19,","","","0.0","0","0.0",",0","48.0",",,,0","68.8",",X","0",",,,0","24.92",",0","30.05",",,,0","19.78",",,,0","17628",",X","","","","","","","","","315",",X","","","","","","","","","","","10.3",",X"
"USW00094728","1966-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","732.7","0","61.8",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","","","","","1","","7.8",",0,26,","0",",,0,30,+","0",",,0,30,+","140.7",",,0,21,","32.8",",0,02,","","","36.8","0","36.8",",0","224.0",",,,0","52.5",",X","0",",,,0","19.17",",0","23.30",",,,0","15.03",",,,0","11832",",X","","","","","","","","","45",",X","","","","","","","","","","","15.2",",X"
"USW00094728","1966-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","734.4","0","1.7",",0","7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","","","1.1",",0,30,","0",",,0,31,+","0",",,0,31,+","79.2",",,0,19,","26.1",",0,09,","","","191.5","0","154.7",",0","117.8",",,,0","63.3",",X","0",",,,0","13.40",",0","18.02",",,,0","8.77",",,,0","13086",",X","","","","","","","","","315",",X","","","","","","","","","","","14.3",",X"
"USW00094728","1966-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","734.4","0","0.0",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","1",",0","0",",0","","","","","","","-1.7",",0,20,","0",",,0,30,+","0",",,0,30,+","27.7",",,0,03,","21.1",",0,10,","","","460.1","0","268.6",",0","88.1",",,,0","53.3",",X","0",",,,0","9.38",",0","13.32",",,,0","5.44",",,,0","9534",",X","","","","","","","","","180",",X","","","","","","","","","","","13.4",",X"
"USW00094728","1966-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","734.4","0","0.0",",0","13",",0","6",",0","1",",0","6",",0","2",",0","0",",0","22",",0","7",",0","0",",0","0",",0","","","","","1","","-10.0",",0,04,","178",",,0,26,+","170",",,0,24,","31.8",",,0,29,","18.9",",0,09,","","","964.7","0","504.6",",0","81.1",",,,0","45.5",",X","230",",,,0","2.05",",0","5.09",",,,0","-0.98",",,,0","7884",",X","","","","","","","","","315",",X","","","","","","","","","","","15.2",",X"
"USW00094728","1967-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","19",",0","2",",0","0",",0","0",",0","","","","","1","","-10.6",",0,19,","0",",T,0,29,+","13",",,0,05,","20.8",",,0,27,","20.0",",0,24,","","","1441.0","0","476.3",",0","35.4",",,,0","47.6",",X","37",",,,0","2.97",",0","6.22",",,,0","-0.29",",,,0","8556",",X","","","","","","","","","45",",X","","","","","","","","","","","15.6",",X"
"USW00094728","1967-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","10",",0","7",",0","1",",0","15",",0","5",",0","0",",0","25",",0","9",",0","0",",0","0",",0","","","","","2","","-15.6",",0,13,","330",",,0,08,","318",",,0,07,","26.9",",,0,07,","15.6",",0,15,","","","1998.5","0","557.5",",0","68.2",",,,0","45.7",",X","601",",,,0","-1.58",",0","2.60",",,,0","-5.76",",,,0","8190",",X","","","","","","","","","315",",X","","","","","","","","","","","17.4",",X"
"USW00094728","1967-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","11",",0","10",",0","2",",0","10",",0","4",",0","0",",0","16",",0","6",",0","1",",0","0",",0","","","","","1","","-13.3",",0,19,","229",",,0,23,","229",",,0,22,","47.5",",,0,07,","22.2",",0,11,","","","2471.8","0","473.3",",0","151.8",",,,0","52.5",",X","442",",,,0","3.06",",0","6.99",",,,0","-0.86",",,,0","11778",",X","","","","","","","","","315",",X","","","","","","","","","","","13.0",",X"
"USW00094728","1967-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","3.3","0","3.3",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","","","","","1","","-1.7",",0,12,","0",",,0,30,+","0",",T,0,27,+","27.4",",,0,27,","27.2",",0,02,","","","2732.6","0","260.8",",0","87.6",",,,0","52.6","1,X","0",",T,,0","9.75",",0","14.89",",,,0","4.61",",,,0","13068",",X","","","","","","","","","45",",X","","","","","","","","","","","18.8",",X"
"USW00094728","1967-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","7.7","0","4.4",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","","","","","","","3.9",",0,06,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,07,","27.2",",0,19,","","","2906.2","0","173.6",",0","103.7",",,,0","56.0",",X","0",",,,0","12.88",",0","17.47",",,,0","8.29",",,,0","15108",",X","","","","","","","","","45",",X","","","","","","","","","","","17.0",",X"
"USW00094728","1967-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","140.3","0","132.6",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","","","3","","8.9",",0,01,","0",",,0,30,+","0",",,0,30,+","54.6",",,0,18,","35.6",",0,16,","","","2909.2","0","3.0",",0","117.9",",,,0","67.8",",X","0",",,,0","22.65",",0","27.95",",,,0","17.35",",,,0","18348",",X","","","","","","","","","360",",X","","","","","","","","","","","11.2",",X"
"USW00094728","1967-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","318.1","0","177.8",",0","14",",0","11",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","","","9","","15.6",",0,06,+","0",",,0,31,+","0",",,0,31,+","52.8",",,0,03,","32.2",",0,24,+","","","0.0","0","0.0",",0","177.5",",,,0","48.4",",X","0",",,,0","24.07",",0","28.38",",,,0","19.75",",,,0","13302",",X","","","","","","","","","315",",X","","","","","","","","","","","12.5",",X"
"USW00094728","1967-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","472.9","0","154.8",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","","","6","","14.4",",0,31,+","0",",,0,31,+","0",",,0,31,+","54.1",",,0,27,","32.2",",0,19,","","","2.3","0","2.3",",0","151.0",",,,0","49.1",",X","0",",,,0","23.25",",0","27.48",",,,0","19.03",",,,0","12594",",X","","","","","","","","","225",",X","","","","","","","","","","","14.3",",X"
"USW00094728","1967-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","534.0","0","61.1",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","","","7.2",",0,25,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,28,","30.6",",0,19,+","","","35.2","0","32.9",",0","46.8",",,,0","70.1",",X","0",",,,0","19.27",",0","24.41",",,,0","14.14",",,,0","15876",",X","","","","","","","","","45",",X","","","","","","","","","","","13.0",",X"
"USW00094728","1967-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","549.3","0","15.3",",0","3",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","","","","","2","","1.7",",0,30,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,25,","30.0",",0,05,","","","185.5","0","150.3",",0","88.1",",,,0","62.8",",X","0",",,,0","13.98",",0","18.46",",,,0","9.50",",,,0","12936",",X","","","","","","","","","225",",X","","","","","","","","","","","13.0",",X"
"USW00094728","1967-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","549.3","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","0",",0","0",",0","","","","","2","","-6.7",",0,16,+","0",",,0,30,+","81",",,0,30,","17.8",",,0,02,","18.3",",0,12,","","","561.4","0","375.9",",0","65.8",",,,0","47.6",",X","81",",,,0","5.80",",0","9.22",",,,0","2.39",",,,0","8496",",X","","","","","","","","","315",",X","","","","","","","","","","","13.4",",X"
"USW00094728","1967-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","549.3","0","0.0",",0","14",",0","9",",0","3",",0","3",",0","3",",0","0",",0","14",",0","3",",0","0",",0","0",",0","","","","","","","-6.7",",0,30,+","76",",,0,01,","76",",,0,31,","37.1",",,0,03,","16.7",",0,22,","","","1023.8","0","462.4",",0","154.4",",,,0","45.0",",X","139",",,,0","3.42",",0","6.57",",,,0","0.26",",,,0","7806",",X","","","","","","","","","45",",X","","","","","","","","","","","13.9",",X"
"USW00094728","1968-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","12",",0","3",",0","1",",0","14",",0","1",",0","1",",0","24",",0","14",",0","0",",0","0",",0","","","","","","","-18.3",",0,09,","76",",,0,11,+","38",",,0,06,","33.0",",,0,14,","10.0",",0,21,","","","1683.3","0","659.5",",0","51.9",",,,0","60.1",",X","92",",,,0","-2.94",",0","0.73",",,,0","-6.62",",,,0","10728",",X","","","","","","","","","315",",X","","","","","","","","","","","14.3",",X"
"USW00094728","1968-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","1",",0","0",",0","26",",0","6",",0","0",",0","0",",0","","","","","1","","-15.0",",0,21,","0",",T,0,10,","28",",,0,29,","15.2",",,0,29,","9.4",",0,02,","","","2265.9","0","582.6",",0","28.7",",,,0","72.9",",X","28",",,,0","-1.76",",0","2.56",",,,0","-6.07",",,,0","13608",",X","","","","","","","","","315",",X","","","","","","","","","","","14.8",",X"
"USW00094728","1968-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.0","0","0.0",",0","10",",0","7",",0","2",",0","2",",0","1",",0","0",",0","13",",0","0",",0","1",",0","0",",0","","","","","1","","-9.4",",0,03,","76",",,0,01,","140",",,0,01,","36.1",",,0,17,","24.4",",0,29,","","","2640.3","0","374.4",",0","121.8",",,,0","52.0",",X","155",",,,0","6.25",",0","10.57",",,,0","1.94",",,,0","11622",",X","","","","","","","","","315",",X","","","","","","","","","","","17.0",",X"
"USW00094728","1968-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","0.3","0","0.3",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","8",",0","0",",0","","","","","","","0.0",",0,06,","0",",,0,30,+","0",",,0,30,+","55.1",",,0,24,","27.8",",0,13,","","","2807.9","0","167.6",",0","71.7",",,,0","69.5",",X","0",",,,0","12.76",",0","18.51",",,,0","7.00",",,,0","16626",",X","","","","","","","","","315",",X","","","","","","","","","","","12.1",",X"
"USW00094728","1968-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","4.8","0","4.5",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","3","","5.6",",0,01,","0",",,0,31,+","0",",,0,31,+","101.3",",,0,29,","26.7",",0,17,","","","2906.0","0","98.1",",0","179.3",",,,0","53.3",",X","0",",,,0","15.31",",0","20.09",",,,0","10.54",",,,0","14292",",X","","","","","","","","","45",",X","","","","","","","","","","","12.5",",X"
"USW00094728","1968-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","92.0","0","87.2",",0","14",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","","","","","5","","11.7",",0,21,","0",",,0,30,+","0",",,0,30,+","48.3",",,0,12,","34.4",",0,30,","","","2914.6","0","8.6",",0","156.3",",,,0","55.2",",X","0",",,,0","20.95",",0","25.68",",,,0","16.22",",,,0","14922",",X","","","","","","","","","45",",X","","","","","","","","","","","9.8",",X"
"USW00094728","1968-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","303.9","0","211.9",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","2","","15.6",",0,30,","0",",,0,31,+","0",",,0,31,+","51.3",",,0,24,","36.7",",0,17,","","","0.0","0","0.0",",0","66.8",",,,0","59.5",",X","0",",,,0","25.17",",0","29.92",",,,0","20.41",",,,0","16374",",X","","","","","","","","","225",",X","","","","","","","","","","","12.5",",X"
"USW00094728","1968-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","493.4","0","189.5",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","6","","13.9",",0,28,","0",",,0,31,+","0",",,0,31,+","17.5",",,0,01,","34.4",",0,07,","","","0.0","0","0.0",",0","73.2",",,,0","64.9",",X","0",",,,0","24.45",",0","29.32",",,,0","19.57",",,,0","16506",",X","","","","","","","","","225",",X","","","","","","","","","","","11.6",",X"
"USW00094728","1968-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","588.4","0","95.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","11.7",",0,29,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,02,","30.6",",0,25,+","","","2.0","0","2.0",",0","50.0",",,,0","77.4",",X","0",",,,0","21.44",",0","26.32",",,,0","16.55",",,,0","17322",",X","","","","","","","","","315",",X","","","","","","","","","","","9.4",",X"
